Area_Code_and_Description,Code,Description,2001_Census_census_usually_resident_population_count(1),2006_Census_census_usually_resident_population_count(1),2013_Census_census_usually_resident_population_count(1),2001_Census_census_night_population_count(2),2006_Census_census_night_population_count(2),2013_Census_census_night_population_count(2),2001_Census_sex_for_the_census_usually_resident_population_count(1)_Male,2001_Census_sex_for_the_census_usually_resident_population_count(1)_Female,2001_Census_sex_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_sex_for_the_census_usually_resident_population_count(1)_Male,2006_Census_sex_for_the_census_usually_resident_population_count(1)_Female,2006_Census_sex_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_sex_for_the_census_usually_resident_population_count(1)_Male,2013_Census_sex_for_the_census_usually_resident_population_count(1)_Female,2013_Census_sex_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_0-4_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_5-9_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_10-14_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_15-19_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_20-24_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_25-29_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_30-34_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_35-39_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_40-44_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_45-49_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_50-54_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_55-59_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_60-64_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Median_Age(3),2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_0-4_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_5-9_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_10-14_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_15-19_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_20-24_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_25-29_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_30-34_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_35-39_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_40-44_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_45-49_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_50-54_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_55-59_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_60-64_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Median_Age(3),2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_0-4_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_5-9_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_10-14_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_15-19_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_20-24_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_25-29_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_30-34_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_35-39_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_40-44_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_45-49_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_50-54_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_55-59_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_60-64_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Median_Age(3),2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Under_15_years,2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_15-64_Years,2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Under_15_years,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_15-64_Years,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Under_15_years,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_15-64_Years,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_0_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_1-4_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_5-9_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_10-14_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_15-29_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_30_Years_or_More,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(4),2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_0_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_1-4_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_5-9_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_10-14_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_15-29_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_30_Years_or_More,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(4),2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_0_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_1-4_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_5-9_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_10-14_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_15-29_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_30_Years_or_More,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(4),2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Same_as_Usual_Residence,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Elsewhere_in_New_Zealand,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Not_Born_Five_Years_Ago,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Overseas,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_No_Fixed_Abode_Five_Years_Ago,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_NZ_born,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Overseas_born,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(5),2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_NZ_born,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Overseas_born,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(5),2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_NZ_born,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Overseas_born,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(5),2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_0-9_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_10-19_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_20-29_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_30-39_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_40-49_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_50_Years_or_More,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Not_Elsewhere_Included(6),2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_0-9_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_10-19_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_20-29_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_30-39_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_40-49_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_50_Years_or_More,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Not_Elsewhere_Included(6),2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_0-9_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_10-19_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_20-29_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_30-39_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_40-49_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_50_Years_or_More,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Not_Elsewhere_Included(6),2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_European,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Maori,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Pacific_Peoples,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Asian,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_MELAA(9),2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Other(10),2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_European,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Maori,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Pacific_Peoples,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Asian,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_MELAA(9),2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Other(10),2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_European,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Maori,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Pacific_Peoples,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Asian,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_MELAA(9),2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Other(10),2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_English,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Maori,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Samoan,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_NZ_Sign_Language,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Other,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_None_(eg_too_young_to_talk)(13),2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(12),2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_English,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Maori,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Samoan,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_NZ_Sign_Language,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Other,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_None_(eg_too_young_to_talk)(13),2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(12),2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_English,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Maori,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Samoan,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_NZ_Sign_Language,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Other,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_None_(eg_too_young_to_talk)(13),2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(12),2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Maori_Descent,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_No_Maori_Descent,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Don't_Know,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(14),2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Maori_Descent,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_No_Maori_Descent,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Don't_Know,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(14),2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Maori_Descent,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_No_Maori_Descent,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Don't_Know,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(14),2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people
00101 Te Hiku Ward,101,Te Hiku Ward,17640,17520,17478,18003,18258,17919,8682,8961,17640,8643,8874,17520,8562,8916,17478,1404,1716,1620,1083,714,897,1110,1242,1326,1164,1122,993,921,2334,17640,36.3,1269,1485,1683,1191,732,693,927,1188,1221,1317,1215,1128,975,2496,17517,38.2,1224,1353,1422,1101,771,687,681,840,1134,1155,1356,1332,1320,3099,17478,42.9,4737,10569,2334,17640,4437,10587,2493,17517,3996,10380,3099,17478,3306,4677,2907,1989,1761,816,15456,2184,17640,3399,4458,2841,1719,2052,750,15219,2301,17517,2898,4119,3135,1953,2208,939,15249,2226,17478,7581,5319,1221,597,9,14730,2748,17478,14154,1410,15564,2076,17640,14358,1644,15999,1521,17520,13662,1698,15360,2115,17478,297,189,213,264,228,129,1323,84,1410,531,186,147,285,249,171,1569,75,1644,534,264,144,201,246,261,1647,48,1698,10617,7017,414,201,42,6,15606,2034,17640,9504,7503,561,249,27,1650,16077,1443,17517,10179,7551,636,309,48,315,15492,1986,17478,15120,2301,231,147,564,276,15564,2103,17640,15585,2412,72,117,666,252,15996,1539,17517,15024,2238,48,57,672,189,15399,2100,17478,7473,6915,366,14754,2886,17640,7908,6930,441,15282,2238,17517,7758,6654,420,14829,2646,17478
00102 Bay of Islands-Whangaroa Ward,102,Bay of Islands-Whangaroa Ward,23157,24660,25284,26349,28305,27981,11517,11643,23160,12132,12528,24660,12264,13020,25284,1581,1884,2076,1443,939,1077,1344,1740,1854,1629,1713,1515,1326,3042,23157,38.6,1566,1797,2025,1656,939,1005,1299,1545,1917,2040,1857,1830,1566,3624,24663,41.4,1659,1713,1758,1575,1029,957,1017,1257,1533,1881,2010,1947,1950,4998,25287,45.4,5538,14574,3042,23157,5388,15651,3621,24663,5127,15165,4995,25287,4539,6309,4182,2451,2250,882,20613,2544,23160,5307,6579,3696,2346,2505,867,21303,3360,24663,4569,6246,5193,2652,2907,1050,22620,2667,25284,10770,8124,1659,1341,21,21915,3372,25287,17154,3642,20796,2364,23160,17871,4479,22350,2310,24660,17847,4944,22788,2496,25284,1086,510,546,552,375,222,3294,348,3642,1764,639,363,666,429,342,4206,273,4479,1821,891,459,543,531,528,4770,174,4944,15657,6837,411,312,54,9,20799,2358,23160,15300,6912,519,408,84,2364,22410,2250,24663,17448,7140,645,591,120,396,22878,2406,25284,20055,2487,75,150,1296,303,20547,2646,23160,21657,2373,54,123,1611,387,22254,2433,24663,22236,2352,54,102,1782,306,22755,2562,25284,7317,11859,366,19542,3615,23157,7419,13530,510,21459,3201,24660,7593,13959,540,22089,3198,25287
00103 Kaikohe-Hokianga Ward,103,Kaikohe-Hokianga Ward,13779,13665,12969,13710,13935,13020,6834,6945,13776,6816,6846,13665,6399,6570,12969,1227,1422,1446,948,615,705,858,1014,981,921,825,708,660,1449,13779,33.1,1074,1278,1431,1062,594,588,750,864,999,972,933,831,723,1566,13662,35.4,1071,1071,1119,885,651,579,531,636,759,915,996,921,882,1950,12969,39.5,4092,8235,1449,13779,3783,8316,1569,13662,3261,7758,1950,12969,2583,3330,2280,1653,1374,711,11931,1845,13776,2496,3009,1890,1377,1671,696,11142,2520,13665,2175,2970,2301,1170,1653,804,11070,1899,12969,5421,3897,1071,315,9,10707,2262,12969,11268,867,12135,1644,13779,10815,903,11718,1947,13662,10308,939,11244,1725,12969,186,132,156,129,147,48,795,69,867,258,150,78,168,99,75,828,78,903,288,138,111,138,117,105,891,48,939,5934,7875,477,120,15,3,12183,1596,13776,5154,7698,495,123,24,678,11829,1836,13665,5406,7416,606,189,33,135,11355,1614,12969,11655,3186,63,165,435,294,12138,1668,13776,11379,3129,66,114,438,198,11796,1896,13665,10824,2859,54,114,381,162,11196,1785,12969,7815,3510,213,11538,2241,13776,7668,3414,237,11319,2346,13662,7287,3258,267,10812,2160,12972
00201 Mangakahia-Maungatapere Ward,201,Mangakahia-Maungatapere Ward,4434,5163,5787,4386,5118,5715,2229,2205,4434,2580,2583,5163,2844,2946,5787,342,417,426,312,156,180,258,339,387,411,315,255,201,438,4434,36.8,324,426,471,402,168,198,267,396,441,468,399,366,273,564,5163,39.3,369,435,453,393,246,201,189,309,450,468,513,489,381,897,5787,43.6,1185,2814,438,4434,1224,3375,567,5163,1254,3636,900,5787,705,1185,909,519,483,225,4029,405,4434,990,1491,792,501,534,186,4494,672,5163,843,1374,1518,669,669,279,5352,438,5790,2916,1761,369,183,0,5229,558,5787,3552,525,4080,357,4434,3975,750,4722,438,5163,4494,894,5388,402,5790,138,84,102,96,60,33,510,15,525,312,87,72,120,75,66,729,18,747,297,171,81,132,117,72,873,21,894,3447,888,36,63,6,3,4059,375,4434,3570,903,63,75,12,645,4743,417,5163,4695,1032,42,108,36,129,5421,366,5790,3966,294,12,27,213,81,4074,366,4434,4650,249,15,21,255,84,4755,411,5163,5283,240,12,27,291,72,5385,417,5790,1056,2733,99,3888,546,4434,1134,3360,108,4599,564,5163,1254,3843,141,5238,549,5790
00202 Hikurangi-Coastal Ward,202,Hikurangi-Coastal Ward,9309,10632,11283,9531,10848,11625,4785,4521,9309,5400,5229,10629,5634,5649,11283,678,885,861,588,321,429,651,774,798,657,672,549,525,918,9306,36.6,717,858,1011,774,420,393,633,786,900,885,774,717,588,1173,10632,38.2,792,858,852,783,423,435,471,654,816,900,969,849,780,1701,11283,42.3,2427,5961,918,9306,2589,6870,1173,10632,2505,7077,1701,11283,1656,2691,1884,1011,1008,387,8637,669,9306,2109,3015,1782,1137,1161,399,9606,1023,10632,1719,2700,2709,1368,1434,504,10440,846,11283,5610,3354,792,354,3,10110,1170,11283,7698,984,8679,627,9306,8655,1353,10008,621,10629,8934,1530,10464,819,11283,279,147,168,168,120,51,936,48,981,519,201,129,216,156,93,1317,36,1353,480,315,147,183,204,171,1497,33,1530,7572,1845,153,81,15,6,8676,633,9306,7506,2091,198,138,15,1359,10044,585,10632,9048,2340,231,150,15,222,10494,789,11283,8475,531,18,66,363,165,8676,648,9306,9846,513,21,72,513,189,10062,576,10632,10281,450,18,51,528,132,10461,834,11283,2262,5811,228,8298,1008,9306,2565,6870,318,9750,876,10632,2739,7089,312,10137,1146,11283
00203 Whangarei Heads Ward,203,Whangarei Heads Ward,5136,5985,6489,5250,6141,6576,2583,2553,5136,2994,2991,5985,3150,3339,6492,282,417,477,309,117,210,288,441,468,444,438,345,288,609,5136,40.3,363,375,483,399,198,195,285,429,525,552,492,525,369,795,5982,42.8,405,498,411,330,177,189,234,360,501,528,558,561,579,1155,6489,46.2,1173,3354,609,5136,1224,3966,795,5982,1314,4020,1155,6489,780,1620,1128,612,516,129,4788,348,5136,1131,1722,1038,678,723,150,5442,546,5985,945,1533,1542,894,906,222,6045,444,6489,3294,1881,405,300,3,5883,609,6489,3948,873,4824,312,5136,4560,1110,5670,312,5985,4755,1293,6048,441,6489,261,126,168,141,87,48,837,36,873,387,177,108,204,117,84,1074,36,1110,429,279,108,159,150,132,1260,30,1293,4578,423,51,63,3,0,4803,330,5136,4518,699,72,75,12,900,5685,300,5985,5595,798,78,96,6,141,6081,408,6489,4713,123,9,39,294,63,4794,351,5136,5589,192,6,39,390,87,5688,306,5985,5973,159,6,24,432,78,6069,423,6489,684,3816,96,4596,537,5136,939,4386,162,5490,495,5982,972,4773,156,5901,591,6489
