Area_Code_and_Description,Code,Description,2001_Census_total_families_in_occupied_private_dwellings,2006_Census_total_families_in_occupied_private_dwellings,2013_Census_total_families_in_occupied_private_dwellings,2001_Census_family_type_for_families_in_occupied_private_dwellings_Couple_without_children,2001_Census_family_type_for_families_in_occupied_private_dwellings_Couple_with_child(ren),2001_Census_family_type_for_families_in_occupied_private_dwellings_One_parent_with_child(ren),2001_Census_family_type_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2006_Census_family_type_for_families_in_occupied_private_dwellings_Couple_without_children,2006_Census_family_type_for_families_in_occupied_private_dwellings_Couple_with_child(ren),2006_Census_family_type_for_families_in_occupied_private_dwellings_One_parent_with_child(ren),2006_Census_family_type_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2013_Census_family_type_for_families_in_occupied_private_dwellings_Couple_without_children,2013_Census_family_type_for_families_in_occupied_private_dwellings_Couple_with_child(ren),2013_Census_family_type_for_families_in_occupied_private_dwellings_One_parent_with_child(ren),2013_Census_family_type_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$20000_or_Less,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$20001–$30000,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$30001–$50000,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$50001–$70000,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$70001–$100000,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$100001_or_More,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Total_families_stated,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Not_Stated(4),2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2001_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Median_family_income_($)(5)(10),2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$20000_or_Less,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$20001–$30000,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$30001–$50000,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$50001–$70000,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$70001–$100000,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$100001_or_More,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Total_families_stated,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Not_Stated(4),2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2006_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Median_family_income_($)(5)(10),2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$20000_or_Less,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$20001–$30000,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$30001–$50000,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$50001–$70000,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$70001–$100000,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_$100001_or_More,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Total_families_stated,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Not_Stated(4),2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2013_Census_total_family_income_(grouped)(1)(2)(3)_for_families_in_occupied_private_dwellings_Median_family_income_($)(5)(10),2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Wages_Salary_Commissions_Bonuses_etc,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Self-employment_or_Business,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Interest_Dividends_Rent_Other_Invest.,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Payments_from_a_Work_Accident_Insurer,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_NZ_Superannuation_or_Veterans_Pension,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Other_Super._Pensions_Annuities,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Unemployment_Benefit,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Sickness_Benefit,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Domestic_Purposes_Benefit,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Invalids_Benefit,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Student_Allowance,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Other_Govt_Benefits_Payments_or_Pension,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Other_Sources_of_Income,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_No_Source_of_Income_During_That_Time,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Total_families_stated,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Not_Stated,2001_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Wages_Salary_Commissions_Bonuses_etc,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Self-employment_or_Business,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Interest_Dividends_Rent_Other_Invest.,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Payments_from_a_Work_Accident_Insurer,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_NZ_Superannuation_or_Veterans_Pension,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Other_Super._Pensions_Annuities,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Unemployment_Benefit,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Sickness_Benefit,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Domestic_Purposes_Benefit,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Invalids_Benefit,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Student_Allowance,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Other_Govt_Benefits_Payments_or_Pension,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Other_Sources_of_Income,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_No_Source_of_Income_During_That_Time,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Total_families_stated,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Not_Stated,2006_Census_sources_of_family_income(6)(7)(8)(9)_for_families_in_occupied_private_dwellings_Total_families_in_occupied_private_dwellings,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Wages_Salary_Commissions_Bonuses_etc,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Self-employment_or_Business,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Interest_Dividends_Rent_Other_Invest.,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Payments_from_a_Work_Accident_Insurer,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_NZ_Superannuation_or_Veterans_Pension,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Other_Super._Pensions_Annuities,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Unemployment_Benefit,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Sickness_Benefit,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Domestic_Purposes_Benefit,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Invalids_Benefit,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Student_Allowance,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Other_Govt_Benefits_Payments_or_Pension,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Other_Sources_of_Income,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_No_Source_of_Income_During_That_Time,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Total_families_stated,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Not_Stated,2013_Census_sources_of_family_income(5)(6)(7)(8)_for_families_in_occupied_private_dwellings_Total_families_in_private_occupied_dwellings
01602 East Ward,01602,East Ward,12840,15726,18573,4920,5133,2784,12840,6195,6378,3156,15726,6957,7878,3738,18573,2025,1524,2190,2031,1650,1509,10929,1911,12840,47500,1548,1596,2412,2253,2622,3294,13725,2001,15726,61600,1377,1329,2694,2295,3402,5496,16593,1983,18573,75300,9219,2943,4914,294,1734,726,1296,267,1389,297,855,828,624,120,12675,165,12840,11895,3624,5427,387,2013,702,816,375,1293,387,873,1065,864,189,15495,228,15726,14181,3954,5205,363,2631,723,924,594,1485,468,1305,1758,792,189,18312,261,18573
01701 Pirongia Ward,01701,Pirongia Ward,1770,2043,2235,702,900,162,1770,831,1023,189,2046,1008,1041,186,2235,123,171,324,366,285,285,1551,216,1770,58800,78,138,288,375,426,522,1830,213,2043,72600,54,117,243,300,477,846,2037,198,2238,89200,1284,939,813,63,201,54,72,30,72,27,39,90,60,9,1761,9,1770,1572,1002,846,72,243,57,27,42,69,24,45,111,78,9,2037,9,2043,1722,960,867,60,396,69,36,45,60,33,69,177,63,6,2229,9,2235
01702 Cambridge Ward,01702,Cambridge Ward,3747,4314,4905,1602,1596,546,3747,1872,1770,672,4314,2130,2031,741,4908,429,492,777,663,465,363,3192,555,3747,47600,267,453,786,765,756,801,3825,486,4314,60600,171,297,717,699,1053,1551,4485,423,4908,80300,2712,1212,1503,129,657,180,219,78,258,90,111,213,129,18,3708,39,3744,3216,1329,1572,141,822,192,63,96,261,102,81,258,162,18,4281,30,4314,3792,1443,1542,102,1011,234,126,96,252,111,147,417,201,15,4884,24,4905
01703 Maungatautari Ward,01703,Maungatautari Ward,855,945,1077,330,444,81,855,369,504,75,945,465,507,105,1077,69,75,174,177,105,147,744,108,852,56400,39,51,126,159,195,273,846,96,945,76800,30,45,126,141,222,417,984,93,1077,90100,585,528,405,27,75,15,45,9,33,12,24,48,21,3,852,3,852,711,531,429,30,84,15,6,12,24,12,18,63,42,3,942,3,945,801,552,396,48,141,24,27,21,33,12,27,72,30,12,1071,6,1077
01704 Te Awamutu Ward,01704,Te Awamutu Ward,3234,3645,3861,1326,1251,660,3234,1545,1362,738,3645,1677,1341,846,3861,495,456,723,555,300,171,2700,534,3234,41400,291,492,696,666,564,483,3195,453,3648,53600,207,351,711,546,816,780,3417,444,3861,65700,2208,756,1101,108,645,144,222,87,369,108,117,219,87,12,3207,30,3234,2664,831,1086,147,738,153,75,111,333,129,84,249,147,12,3609,36,3645,2736,828,903,99,840,135,111,120,342,135,108,384,141,27,3831,30,3861
01705 Kakepuku Ward,01705,Kakepuku Ward,906,948,1005,318,459,129,906,384,468,93,951,444,459,105,1005,84,90,156,162,105,168,768,138,906,57300,42,66,159,189,180,207,843,105,951,66100,33,45,126,159,222,315,900,105,1008,81800,558,522,381,24,93,15,27,18,75,24,39,57,24,3,894,12,906,666,501,336,39,114,15,18,15,42,18,21,36,33,3,942,9,948,714,465,330,27,141,15,30,27,51,9,30,93,27,6,1002,6,1005
01801 Kawhia Ward,01801,Kawhia Ward,282,252,243,114,105,63,282,123,81,48,252,129,75,39,243,69,57,51,21,12,12,222,60,282,27300,42,33,57,27,18,27,204,48,255,34700,18,33,42,30,45,24,192,48,243,52100,141,105,69,15,54,12,24,12,30,21,6,21,6,0,276,6,282,135,108,69,12,48,15,9,12,24,15,6,15,6,3,249,6,252,123,102,54,6,66,9,3,9,30,9,3,21,3,0,237,6,243
01802 Tihiroa Ward,01802,Tihiroa Ward,372,408,510,138,189,48,372,159,201,51,408,225,222,66,510,30,39,78,69,36,60,309,63,372,53500,24,24,69,81,66,78,342,66,408,63100,24,30,78,90,96,135,450,63,510,71400,249,225,168,15,48,6,18,6,21,6,9,24,9,0,369,3,372,285,225,156,15,48,6,9,3,15,9,6,27,9,3,405,3,408,372,219,162,15,78,12,15,15,27,6,12,48,12,6,504,3,510
01803 Kiokio-Korakonui Ward,01803,Kiokio-Korakonui Ward,372,399,417,120,213,39,369,147,219,39,402,180,207,33,417,30,33,66,60,45,78,318,54,369,59000,18,27,72,96,57,81,345,54,399,62500,12,15,57,78,90,132,384,33,414,81000,249,246,159,9,30,3,15,6,21,3,3,24,9,0,369,3,372,267,237,132,12,33,3,6,9,18,9,12,24,18,3,393,6,399,300,210,132,12,57,9,6,6,15,12,9,42,21,0,414,3,414
01804 Otorohanga Ward,01804,Otorohanga Ward,693,732,732,270,252,174,693,300,252,180,732,297,231,204,729,126,114,162,105,51,27,582,111,693,35700,66,93,180,123,99,63,627,108,732,47100,60,78,153,132,129,99,654,78,732,55900,483,159,195,21,114,27,57,30,102,24,12,63,21,0,687,6,693,543,159,195,27,138,21,36,30,90,27,12,57,15,0,726,9,735,534,132,177,24,153,24,36,21,81,27,27,81,15,3,717,12,729
01805 Wharepuhunga Ward,01805,Wharepuhunga Ward,171,180,192,63,99,9,171,72,96,6,180,90,93,9,189,15,21,36,33,12,33,153,18,171,50300,9,12,42,39,21,33,156,24,177,56900,6,6,36,27,48,54,177,12,192,79400,117,114,78,6,12,3,6,6,6,0,0,18,3,0,171,0,174,126,111,75,6,12,3,3,6,3,3,3,12,3,0,177,0,180,126,114,66,6,12,0,3,0,0,0,3,18,3,0,192,0,192
01806 Waipa Ward,01806,Waipa Ward,321,354,369,114,183,27,321,120,201,36,354,147,192,30,369,24,30,63,63,36,57,273,48,321,56200,24,18,81,51,57,81,315,42,354,62900,12,12,54,78,69,102,324,45,369,73400,210,201,144,12,33,6,12,6,12,3,3,18,9,0,321,3,324,231,210,135,9,45,0,6,3,12,6,6,27,15,0,351,3,354,246,204,117,12,51,6,6,3,12,12,9,39,9,0,366,3,369
01901 Tirau Ward,01901,Tirau Ward,561,600,603,219,273,66,561,252,276,72,603,285,258,66,603,54,60,108,111,72,81,486,75,561,53500,39,54,114,102,111,117,537,63,600,61800,30,33,90,93,120,168,534,69,603,75100,372,279,225,15,75,21,27,6,36,15,9,24,12,3,552,9,561,408,267,228,24,93,15,9,12,36,12,9,36,18,3,597,6,603,396,273,192,15,96,9,18,15,30,9,15,54,12,3,600,6,606
01902 Putaruru Ward,01902,Putaruru Ward,1620,1665,1668,621,717,282,1620,675,660,330,1665,723,615,333,1668,252,210,354,252,135,144,1347,273,1620,40900,171,231,294,288,207,213,1410,258,1665,50200,111,168,318,270,264,300,1431,237,1668,58100,1059,507,489,51,288,48,111,36,168,45,27,102,48,6,1599,24,1617,1095,498,459,75,300,48,69,51,165,66,24,105,57,6,1644,21,1665,1092,429,372,60,357,36,84,51,156,51,30,162,45,6,1638,30,1668
01903 Tokoroa Ward,01903,Tokoroa Ward,3861,3690,3657,1224,1650,984,3858,1308,1479,903,3687,1365,1335,960,3657,756,435,687,582,381,261,3099,759,3858,40800,483,531,657,555,495,330,3054,636,3687,45700,375,405,681,483,570,600,3117,540,3660,53800,2637,573,843,138,468,114,444,141,600,129,93,276,102,39,3801,57,3861,2568,546,747,144,597,120,294,156,480,153,96,243,114,21,3627,63,3690,2373,489,537,78,696,99,345,156,486,153,111,351,102,30,3588,69,3657
02001 Waitomo Rural Ward,02001,Waitomo Rural Ward,1350,1353,1320,552,633,165,1350,576,594,183,1353,576,576,168,1320,159,195,306,228,102,132,1122,231,1350,44100,102,114,282,252,183,189,1119,237,1353,55000,75,72,222,243,270,261,1140,180,1320,66300,915,681,537,48,168,33,84,30,90,33,24,93,30,9,1335,15,1350,912,627,498,63,174,21,45,33,93,24,15,87,39,9,1335,21,1356,945,612,426,39,225,33,18,36,66,21,21,129,33,6,1305,12,1317
02002 Te Kuiti Ward,02002,Te Kuiti Ward,1113,1137,1068,369,432,312,1113,405,405,327,1137,387,387,294,1065,210,174,231,183,72,42,906,204,1113,35900,138,156,216,192,141,87,930,204,1137,45300,96,108,213,156,165,117,855,210,1065,51600,753,189,240,45,183,36,108,39,180,57,30,78,36,6,1095,15,1113,813,180,225,48,177,30,63,42,135,75,12,84,42,3,1110,27,1134,741,150,168,30,186,27,36,48,138,54,36,114,30,24,1044,24,1065
02101 Mangakino-Pouakani Ward,02101,Mangakino-Pouakani Ward,699,672,654,243,291,165,702,258,282,132,672,240,294,123,657,138,105,120,87,48,54,552,150,699,35000,87,75,129,102,78,66,540,132,669,46500,57,54,108,90,132,114,558,99,657,60100,402,228,159,27,90,21,96,33,93,24,12,36,15,3,681,18,702,423,213,141,39,78,12,30,33,78,33,9,33,15,12,654,15,672,462,210,123,18,81,12,18,24,51,21,12,75,12,6,645,9,654
02102 Taupo-Kaingaroa Ward,02102,Taupo-Kaingaroa Ward,6246,6885,7308,2706,2421,1119,6249,3096,2652,1131,6882,3411,2667,1227,7308,813,831,1359,1173,585,444,5205,1044,6249,44400,471,762,1323,1278,1116,1005,5955,927,6882,56700,363,492,1227,1179,1509,1647,6414,894,7305,69100,4305,1920,2115,237,1020,318,420,144,627,111,96,369,174,42,6156,90,6249,5010,2181,2262,246,1176,321,111,192,519,129,87,429,210,30,6807,78,6882,5328,2196,2070,189,1560,306,144,198,549,117,135,693,237,48,7239,69,7308
02103 Turangi-Tongariro Ward,02103,Turangi-Tongariro Ward,1188,1194,1167,465,432,291,1188,519,411,264,1194,537,348,285,1167,246,192,243,126,84,33,927,258,1185,32000,138,159,243,183,168,99,987,207,1194,45200,132,132,228,159,186,159,996,171,1167,50700,732,249,276,45,201,54,144,45,177,42,27,105,27,6,1173,15,1185,852,261,285,36,216,54,60,54,117,42,21,81,33,6,1176,18,1197,777,246,252,24,291,54,33,51,141,33,33,99,27,3,1152,15,1167
02201 Katikati Ward,02201,Katikati Ward,1998,2376,2637,1023,699,273,1998,1269,825,282,2376,1494,807,336,2637,366,366,429,261,147,141,1707,288,1995,35700,237,417,525,369,276,273,2097,279,2376,44600,201,255,672,408,396,423,2358,279,2637,52100,1152,873,822,66,465,135,165,57,177,54,39,126,42,6,1962,33,1998,1455,981,990,87,642,150,33,57,150,60,39,141,75,18,2355,21,2376,1569,936,939,57,897,174,60,93,123,54,57,198,57,24,2613,24,2637
02202 Waihi Beach Ward,02202,Waihi Beach Ward,852,882,945,471,255,129,852,489,255,135,882,546,279,120,945,159,171,174,108,63,45,720,132,852,33200,81,174,162,141,102,129,792,90,882,47200,54,84,228,126,159,210,858,87,945,58600,486,276,333,39,237,57,57,21,69,33,15,54,21,6,846,6,852,549,336,357,39,219,57,27,18,54,30,9,51,27,6,876,6,882,591,357,342,27,300,57,24,24,51,24,24,54,24,9,939,6,945
02203 Kaimai Ward,02203,Kaimai Ward,3888,4368,4794,1749,1689,453,3888,2022,1899,447,4368,2376,1899,519,4794,477,540,822,708,393,396,3330,558,3888,45700,291,426,801,789,747,789,3840,528,4368,60300,228,282,777,735,954,1308,4287,507,4794,73700,2496,1986,1815,126,669,180,255,69,240,54,93,228,90,18,3852,36,3888,2949,2208,2010,159,762,204,60,96,189,63,72,234,132,27,4320,48,4368,3210,2217,1923,129,1107,222,93,114,192,57,129,309,111,33,4761,33,4794
02204 Te Puke Ward,02204,Te Puke Ward,2301,2478,2568,948,918,438,2304,1035,963,480,2481,1110,951,513,2568,369,360,513,351,156,159,1911,393,2304,38700,234,327,504,447,351,279,2145,336,2478,50200,198,237,528,426,447,417,2259,309,2571,57100,1503,699,789,81,468,87,234,87,261,57,60,192,57,12,2253,51,2304,1770,765,819,99,501,75,60,102,249,75,60,153,78,12,2439,39,2481,1821,690,636,66,546,69,123,87,240,66,75,234,72,21,2523,48,2571
02205 Maketu Ward,02205,Maketu Ward,1578,1698,1788,633,660,288,1578,678,717,303,1698,792,681,315,1785,276,201,300,231,129,186,1317,261,1578,41700,165,168,288,324,255,243,1446,252,1698,56100,126,108,324,285,342,390,1575,210,1785,65600,1023,684,522,81,240,24,150,51,189,60,39,93,39,6,1563,15,1581,1197,705,552,75,228,30,42,57,159,48,24,99,39,6,1677,18,1698,1242,714,507,66,306,36,99,51,147,42,51,168,48,9,1758,27,1785
02301 Mount Maunganui-Papamoa Ward,02301,Mount Maunganui-Papamoa Ward,8703,10509,11637,4233,2781,1686,8700,5181,3504,1824,10509,5505,4059,2070,11634,1470,1512,1758,1386,738,564,7428,1275,8703,38600,822,1482,2040,1782,1593,1476,9201,1308,10506,52800,687,972,2214,1773,2136,2679,10461,1176,11634,65300,5496,2085,3123,288,1920,570,789,255,969,222,237,570,204,39,8583,117,8703,7179,2790,3801,345,2229,597,234,282,897,261,243,726,339,63,10371,135,10509,8001,3051,3546,243,2652,558,408,360,924,210,354,1128,378,87,11532,105,11637
02302 Otumoetai-Pyes Pa Ward,02302,Otumoetai-Pyes Pa Ward,8310,9435,11022,3687,3282,1338,8310,4236,3705,1491,9435,5013,4203,1806,11022,1098,1269,1761,1449,831,663,7074,1236,8310,43600,636,1200,1737,1683,1626,1548,8430,1005,9435,57600,501,783,2079,1659,2205,2787,10014,1005,11022,69800,5505,2550,3591,240,1743,558,597,159,717,165,228,567,300,42,8211,99,8310,6651,2922,3891,261,1968,537,147,237,660,183,207,639,384,42,9372,63,9435,7755,3153,3963,231,2607,561,294,315,663,219,354,1059,405,75,10938,84,11022
02303 Te Papa-Welcome Bay Ward,02303,Te Papa-Welcome Bay Ward,8076,9177,9597,3402,2832,1842,8076,3933,3240,2004,9177,4131,3324,2142,9597,1452,1392,1686,1233,621,417,6798,1275,8076,36500,882,1353,1836,1536,1296,1011,7917,1257,9174,48600,705,873,1971,1554,1758,1674,8538,1056,9597,58600,5217,1884,2595,240,1632,483,870,243,1032,213,261,666,270,54,7968,111,8076,6390,2232,2799,282,1776,447,306,345,1065,273,255,717,372,42,9045,129,9177,6663,2181,2397,210,2016,405,399,393,1011,246,402,1008,330,78,9477,120,9597
02499 Area Outside Ward,02499,Area Outside Ward,16455,17370,17106,5763,6711,3981,16455,6333,6924,4116,17373,6582,6357,4164,17106,2577,2124,3258,2718,1569,1302,13548,2907,16455,43100,1668,2061,3048,2943,2652,2355,14724,2646,17373,54000,1356,1434,2865,2568,3123,3486,14835,2271,17106,63400,11706,4251,4818,537,2136,660,1482,486,2259,327,534,1182,504,96,16245,210,16458,12912,4416,4698,555,2280,612,906,555,2148,432,411,1224,648,87,17100,270,17370,12510,3918,3906,402,2832,585,873,582,1956,384,636,1608,543,120,16800,306,17106
02501 Rangitaiki Ward,02501,Rangitaiki Ward,2529,2685,2643,861,1095,573,2529,1014,1137,534,2685,1104,1020,519,2643,468,294,414,360,273,255,2064,465,2529,42300,279,321,417,384,396,426,2220,465,2685,54900,189,210,420,357,477,618,2265,375,2643,67600,1629,834,786,108,309,75,309,84,339,51,54,183,57,18,2493,36,2529,1857,849,753,111,363,72,234,114,249,78,51,156,81,15,2604,81,2682,1881,771,666,84,453,87,165,93,204,54,75,237,75,12,2589,51,2643
02502 Whakatane-Ohope Ward,02502,Whakatane-Ohope Ward,4467,4713,4593,1845,1680,942,4467,2004,1686,1020,4713,2049,1581,966,4593,735,684,792,684,510,336,3738,729,4470,42300,402,648,795,738,702,675,3957,756,4713,53700,333,369,846,651,831,1050,4080,516,4593,64900,3033,969,1572,162,807,240,459,114,531,117,111,312,123,21,4416,54,4467,3324,1053,1533,126,921,213,306,168,492,108,93,306,171,24,4632,84,4713,3228,1041,1377,102,1032,207,222,141,432,99,129,435,135,33,4530,66,4593
02503 Taneatua-Waimana Ward,02503,Taneatua-Waimana Ward,771,858,849,189,324,258,771,234,372,252,858,246,348,252,849,183,90,96,81,54,48,549,222,771,30600,114,84,138,102,72,84,597,261,858,44800,105,69,129,129,126,117,675,174,846,54800,411,207,159,21,75,15,144,27,132,24,27,75,15,12,738,36,771,528,213,138,18,72,18,114,42,132,39,36,48,27,3,792,66,858,555,195,117,24,87,27,75,39,90,21,42,84,27,15,810,42,849
02504 Galatea-Murupara Ward,02504,Galatea-Murupara Ward,852,819,729,189,354,312,852,195,333,291,819,195,276,258,729,207,117,156,75,42,45,636,213,852,29700,126,111,117,93,72,60,573,243,816,37700,108,81,108,99,93,75,564,165,726,45500,489,198,120,33,72,15,147,36,183,30,30,108,15,6,834,18,852,453,174,99,24,75,12,159,48,147,30,18,60,24,3,765,51,819,414,150,72,18,84,12,102,45,126,30,27,69,21,6,702,24,726
02699 Area Outside Ward,02699,Area Outside Ward,1785,1845,1689,558,663,564,1788,648,636,561,1845,621,522,546,1689,411,252,249,255,135,84,1386,399,1788,32000,279,318,321,216,216,141,1494,348,1845,38800,210,225,372,183,198,189,1374,318,1689,41500,1122,156,366,54,252,75,285,72,342,63,45,159,48,9,1743,45,1788,1185,156,306,63,318,63,246,69,309,114,51,123,63,9,1788,54,1845,978,105,213,42,366,63,252,90,297,81,51,138,48,15,1611,81,1689
02701 Coast Ward,02701,Coast Ward,435,441,417,129,153,153,435,141,144,156,438,153,132,132,417,162,66,36,24,6,15,306,129,435,19300,99,84,63,33,24,15,318,120,441,24900,72,51,78,36,42,39,321,96,417,37500,168,63,51,12,69,12,102,33,99,33,9,60,6,6,420,15,435,228,81,45,9,81,12,72,39,87,27,3,27,9,3,423,15,438,249,81,30,9,93,12,21,15,54,18,12,33,6,6,402,15,417
02702 Waioeka-Waiotahi Ward,02702,Waioeka-Waiotahi Ward,813,792,765,330,333,150,813,357,288,147,792,372,255,135,765,159,135,138,99,57,81,669,144,813,36200,90,120,162,108,87,105,669,123,792,45000,69,69,135,111,123,147,651,111,765,56900,483,321,246,24,141,33,120,27,78,24,15,69,18,0,801,12,813,513,321,243,30,141,33,78,33,78,24,15,39,18,3,786,6,792,507,288,225,18,165,27,36,27,60,15,18,57,21,3,756,12,765
