Area_Code_and_Description,Code,Description,2001_Census_census_usually_resident_population_count(1),2006_Census_census_usually_resident_population_count(1),2013_Census_census_usually_resident_population_count(1),2001_Census_census_night_population_count(2),2006_Census_census_night_population_count(2),2013_Census_census_night_population_count(2),2001_Census_sex_for_the_census_usually_resident_population_count(1)_Male,2001_Census_sex_for_the_census_usually_resident_population_count(1)_Female,2001_Census_sex_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_sex_for_the_census_usually_resident_population_count(1)_Male,2006_Census_sex_for_the_census_usually_resident_population_count(1)_Female,2006_Census_sex_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_sex_for_the_census_usually_resident_population_count(1)_Male,2013_Census_sex_for_the_census_usually_resident_population_count(1)_Female,2013_Census_sex_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_0-4_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_5-9_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_10-14_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_15-19_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_20-24_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_25-29_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_30-34_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_35-39_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_40-44_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_45-49_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_50-54_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_55-59_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_60-64_Years,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Median_Age(3),2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_0-4_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_5-9_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_10-14_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_15-19_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_20-24_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_25-29_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_30-34_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_35-39_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_40-44_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_45-49_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_50-54_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_55-59_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_60-64_Years,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Median_Age(3),2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_0-4_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_5-9_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_10-14_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_15-19_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_20-24_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_25-29_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_30-34_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_35-39_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_40-44_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_45-49_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_50-54_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_55-59_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_60-64_Years,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_age_in_five-year_groups_for_the_census_usually_resident_population_count(1)_Median_Age(3),2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Under_15_years,2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_15-64_Years,2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2001_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Under_15_years,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_15-64_Years,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2006_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Under_15_years,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_15-64_Years,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_65_years_and_Over,2013_Census_age_in_broad_groups_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_0_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_1-4_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_5-9_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_10-14_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_15-29_Years,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_30_Years_or_More,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(4),2001_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_0_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_1-4_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_5-9_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_10-14_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_15-29_Years,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_30_Years_or_More,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(4),2006_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_0_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_1-4_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_5-9_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_10-14_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_15-29_Years,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_30_Years_or_More,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(4),2013_Census_years_at_usual_residence_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Same_as_Usual_Residence,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Elsewhere_in_New_Zealand,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Not_Born_Five_Years_Ago,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Overseas,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_No_Fixed_Abode_Five_Years_Ago,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2013_Census_usual_residence_five_years_ago_(2008)_indicator_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_NZ_born,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Overseas_born,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(5),2001_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_NZ_born,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Overseas_born,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(5),2006_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_NZ_born,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Overseas_born,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(5),2013_Census_birthplace_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_0-9_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_10-19_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_20-29_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_30-39_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_40-49_Years,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_50_Years_or_More,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Not_Elsewhere_Included(6),2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_0-9_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_10-19_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_20-29_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_30-39_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_40-49_Years,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_50_Years_or_More,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Not_Elsewhere_Included(6),2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_0-9_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_10-19_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_20-29_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_30-39_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_40-49_Years,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_50_Years_or_More,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Not_Elsewhere_Included(6),2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas-born_census_usually_resident_population_count(1)_Total_people,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_European,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Maori,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Pacific_Peoples,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Asian,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_MELAA(9),2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Other(10),2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2001_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_European,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Maori,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Pacific_Peoples,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Asian,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_MELAA(9),2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Other(10),2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2006_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_European,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Maori,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Pacific_Peoples,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Asian,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_MELAA(9),2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Other(10),2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included,2013_Census_ethnic_group_(grouped_total_responses)(7)(8)_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_English,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Maori,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Samoan,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_NZ_Sign_Language,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Other,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_None_(eg_too_young_to_talk)(13),2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(12),2001_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_English,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Maori,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Samoan,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_NZ_Sign_Language,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Other,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_None_(eg_too_young_to_talk)(13),2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(12),2006_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_English,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Maori,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Samoan,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_NZ_Sign_Language,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Other,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_None_(eg_too_young_to_talk)(13),2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(12),2013_Census_six_languages_(total_responses)(11)_for_the_census_usually_resident_population_count(1)_Total_people,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Maori_Descent,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_No_Maori_Descent,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Don't_Know,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people_stated,2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(14),2001_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Maori_Descent,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_No_Maori_Descent,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Don't_Know,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people_stated,2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(14),2006_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Maori_Descent,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_No_Maori_Descent,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Don't_Know,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people_stated,2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Not_Elsewhere_Included(14),2013_Census_Maori_descent_for_the_census_usually_resident_population_count(1)_Total_people
001 Far North District,1,Far North District,54576,55842,55734,58062,60498,58920,27033,27546,54576,27594,28251,55845,27228,28506,55731,4209,5016,5142,3471,2268,2679,3312,3996,4164,3711,3657,3213,2910,6828,54576,36.6,3909,4560,5142,3909,2262,2289,2976,3600,4134,4326,4005,3786,3264,7686,55842,39.1,3951,4137,4299,3564,2454,2220,2232,2736,3426,3951,4359,4200,4155,10044,55731,43.3,14370,33381,6825,54576,13608,34554,7686,55842,12387,33303,10044,55731,10428,14319,9369,6090,5385,2412,48000,6573,54576,11205,14046,8427,5442,6228,2310,47664,8181,55842,9645,13332,10629,5775,6762,2796,48939,6792,55731,23775,17340,3951,2247,39,47355,8379,55734,42576,5919,48495,6081,54576,43041,7029,50070,5778,55845,41814,7581,49395,6336,55731,1572,834,915,945,750,396,5412,507,5919,2556,975,591,1119,774,588,6603,426,7026,2646,1287,711,882,894,891,7311,270,7581,32205,21729,1299,633,111,15,48585,5988,54576,29958,22110,1575,780,135,4695,50313,5529,55842,33036,22110,1884,1089,198,846,49728,6006,55731,46830,7977,366,465,2295,873,48249,6417,54576,48618,7917,192,357,2718,840,50046,5865,55842,48081,7449,156,276,2838,657,49350,6447,55731,22608,22281,945,45834,8742,54576,22995,23877,1185,48057,7785,55845,22635,23871,1224,47727,8004,55734
002 Whangarei District,2,Whangarei District,68094,74463,76995,68478,75426,77748,33126,34965,68094,36222,38241,74460,36990,40005,76995,4950,5700,5811,4623,3240,3609,4458,5037,5178,4671,4449,3582,3228,9564,68094,36.7,5055,5631,6267,5466,3630,3297,4308,5190,5655,5517,4878,4686,3825,11058,74463,38.4,5520,5622,5424,4911,3780,3738,3510,4212,5262,5370,5655,5235,4827,13926,76995,41.8,16464,42066,9561,68094,16956,46449,11055,74463,16566,46503,13926,76995,14892,20034,11754,7146,6849,2919,63597,4500,68094,16995,21150,11262,6618,7728,2883,66636,7827,74463,14766,20604,15618,8010,8292,3294,70584,6411,76995,32559,27447,5520,3123,15,68664,8331,76995,55398,8493,63891,4203,68094,59106,10422,69528,4932,74463,59244,11721,70968,6030,76995,2424,1188,1401,1401,1041,630,8088,408,8493,3750,1401,936,1695,1254,963,9996,429,10422,4116,2151,1005,1323,1434,1323,11352,369,11721,53229,15369,1317,1218,126,18,63885,4206,68094,50235,17604,1680,1626,186,8283,69837,4623,74463,57078,18717,2055,2484,306,1416,71355,5637,76995,62262,4359,198,564,3129,1203,63828,4371,68094,68061,4578,189,531,3960,1263,69774,4779,74463,69372,4347,198,432,4629,1026,70986,6084,76995,17763,41511,1374,60651,7443,68094,19914,45147,1926,66984,7476,74463,20793,45813,2001,68610,8388,76995
003 Kaipara District,3,Kaipara District,17460,18135,18963,17811,18429,19134,8748,8709,17457,9009,9126,18135,9381,9582,18963,1284,1491,1566,1110,705,846,1035,1260,1353,1263,1215,1026,987,2313,17460,38,1308,1368,1539,1185,705,741,990,1173,1338,1410,1308,1320,1035,2715,18135,40.3,1188,1260,1350,1152,822,699,846,951,1143,1308,1485,1479,1482,3795,18963,45.3,4344,10803,2313,17460,4215,11202,2715,18135,3798,11370,3795,18963,3150,4683,3105,2037,2136,1200,16314,1143,17460,3681,4779,2898,1683,2163,1116,16311,1824,18132,3372,4704,3993,1986,2283,1209,17544,1419,18960,8634,6513,1188,531,12,16884,2082,18963,14802,1605,16407,1053,17457,15120,1902,17022,1113,18135,15366,2292,17658,1302,18963,381,189,261,324,243,132,1533,72,1605,558,246,153,384,285,201,1827,75,1902,633,375,198,306,378,327,2217,75,2295,14142,3636,327,144,33,9,16452,1005,17460,13143,3810,450,174,27,1752,17127,1008,18132,14946,4101,519,354,48,300,17751,1209,18960,16029,972,36,114,618,318,16428,1059,17460,16710,960,30,93,747,279,17082,1062,18132,17358,813,48,66,906,201,17691,1293,18960,4272,10977,348,15597,1863,17460,4389,11556,459,16401,1737,18132,4551,12033,471,17055,1905,18963
076 Auckland,76,Auckland,1160271,1304958,1415550,1174809,1322922,1438446,563784,596487,1160271,635454,669504,1304958,687492,728055,1415550,88464,89394,88341,83634,82191,85188,95970,98169,89070,77103,70875,53208,42816,115848,1160271,33.3,94074,95328,99711,99444,99060,89883,98769,105231,105471,92997,76905,68292,51255,128544,1304958,33.9,102357,97590,96405,102918,108222,99942,98538,95535,106218,102384,95112,78960,68208,163155,1415550,35.1,266199,778221,115848,1160271,289113,887304,128541,1304958,296355,956037,163155,1415550,278694,362832,191832,108867,107925,42579,1092732,67542,1160271,305472,415902,217551,107373,118092,42150,1206534,98421,1304958,297267,409962,274977,143697,139896,47892,1313688,101862,1415550,566433,485634,102357,131796,171,1286391,129159,1415550,750372,354357,1104729,55542,1160271,777942,456378,1234320,70641,1304961,805356,517179,1322535,93015,1415550,165453,61626,42468,30717,21072,12567,333897,20460,354357,237369,87642,30987,39801,23379,16605,435780,20598,456378,210768,149295,52377,33342,27177,22938,495903,21279,517179,755967,127704,154680,151644,13335,276,1102818,57453,1160271,700155,137301,177948,234279,18561,100110,1239051,65907,1304958,789306,142770,194958,307233,24945,15639,1331427,84123,1415550,1025664,34977,53853,7359,212061,26241,1092402,70875,1160271,1147638,33246,57831,6786,293577,27339,1228734,78444,1304958,1233633,30924,58197,5262,344454,25860,1316262,101961,1415550,149193,857640,19242,1026075,134199,1160271,159828,984558,21531,1165917,139041,1304958,163920,1079364,23322,1266603,148944,1415550
011 Thames-Coromandel District,11,Thames-Coromandel District,25176,25941,26178,28008,29091,29394,12348,12831,25179,12747,13194,25938,12684,13494,26178,1410,1716,1758,1236,810,1080,1449,1647,1794,1767,1878,1716,1752,5157,25176,44.1,1365,1506,1683,1380,939,954,1266,1590,1767,1905,1956,2178,1944,5502,25938,46.4,1293,1470,1506,1188,876,891,948,1257,1566,1653,1965,2109,2400,7059,26178,51.2,4884,15138,5157,25176,4557,15879,5505,25938,4272,14853,7059,26178,5340,7287,4794,2790,2493,1014,23721,1455,25176,5598,8322,4278,2589,2769,981,24540,1398,25938,4917,6909,5355,3111,3348,1101,24741,1437,26178,11889,9432,1293,1149,9,23772,2409,26178,20625,3321,23949,1227,25176,21090,3738,24831,1110,25941,20856,3969,24825,1356,26178,762,351,474,561,609,372,3132,189,3321,1098,498,252,639,558,516,3564,174,3741,1191,582,315,432,570,747,3834,138,3969,21951,3594,351,276,45,18,23937,1242,25176,19596,4020,321,375,72,3471,25050,888,25938,22128,4149,393,645,78,528,25017,1161,26178,23331,861,51,129,1056,372,23772,1440,25176,24402,1020,33,108,1350,354,24858,1113,25938,24438,924,54,87,1509,249,24804,1407,26178,4479,17103,504,22086,3090,25176,4887,18006,576,23472,2469,25938,4878,18057,684,23616,2562,26178
