Area_Code_and_Description,Code,Description,2001_Census_occupied_private_dwelling_type_Separate_House,2001_Census_occupied_private_dwelling_type_Two_or_More_Flats/Units/Townhouses/_Apartments/Houses_Joined_Together,2001_Census_occupied_private_dwelling_type_Other_Occupied_Private_Dwellings(1),2001_Census_occupied_private_dwelling_type_Occupied_Private_Dwelling_Not_Further_Defined,2001_Census_occupied_private_dwelling_type_Total_occupied_private_dwellings,2006_Census_occupied_private_dwelling_type_Separate_House,2006_Census_occupied_private_dwelling_type_Two_or_More_Flats/Units/Townhouses/_Apartments/Houses_Joined_Together,2006_Census_occupied_private_dwelling_type_Other_Occupied_Private_Dwellings(1),2006_Census_occupied_private_dwelling_type_Occupied_Private_Dwelling_Not_Further_Defined,2006_Census_occupied_private_dwelling_type_Total_occupied_private_dwellings,2013_Census_occupied_private_dwelling_type_Separate_House,2013_Census_occupied_private_dwelling_type_Two_or_More_Flats/Units/Townhouses/_Apartments/Houses_Joined_Together,2013_Census_occupied_private_dwelling_type_Other_Occupied_Private_Dwellings(1),2013_Census_occupied_private_dwelling_type_Occupied_Private_Dwelling_Not_Further_Defined,2013_Census_occupied_private_dwelling_type_Total_occupied_private_dwellings,2001_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Private_Dwelling,2001_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Non-private_Dwelling,2001_Census_dwelling_record_type_for_occupied_dwellings_Total_occupied_dwellings,2006_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Private_Dwelling,2006_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Non-private_Dwelling,2006_Census_dwelling_record_type_for_occupied_dwellings_Total_occupied_dwellings,2013_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Private_Dwelling,2013_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Non-private_Dwelling,2013_Census_dwelling_record_type_for_occupied_dwellings_Total_occupied_dwellings,2001_Census_number_of_rooms_for_occupied_private_dwellings_One_Room,2001_Census_number_of_rooms_for_occupied_private_dwellings_Two_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Three_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Four_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Five_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Six_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Seven_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Eight_or_More_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Total_dwellings_stated,2001_Census_number_of_rooms_for_occupied_private_dwellings_Not_Elsewhere_Included(2),2001_Census_number_of_rooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2006_Census_number_of_rooms_for_occupied_private_dwellings_One_Room,2006_Census_number_of_rooms_for_occupied_private_dwellings_Two_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Three_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Four_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Five_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Six_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Seven_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Eight_or_More_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Total_dwellings_stated,2006_Census_number_of_rooms_for_occupied_private_dwellings_Not_Elsewhere_Included(2),2006_Census_number_of_rooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2013_Census_number_of_rooms_for_occupied_private_dwellings_One_Room,2013_Census_number_of_rooms_for_occupied_private_dwellings_Two_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Three_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Four_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Five_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Six_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Seven_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Eight_or_More_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Total_dwellings_stated,2013_Census_number_of_rooms_for_occupied_private_dwellings_Not_Elsewhere_Included(2),2013_Census_number_of_rooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_One_Bedroom,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Two_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Three_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Four_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Five_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Six_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Seven_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Eight_or_More_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_dwellings_stated,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Not_Elsewhere_Included(3),2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Mean_Number_of_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_One_Bedroom,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Two_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Three_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Four_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Five_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Six_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Seven_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Eight_or_More_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_dwellings_stated,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Not_Elsewhere_Included(3),2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Mean_Number_of_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_One_Bedroom,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Two_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Three_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Four_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Five_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Six_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Seven_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Eight_or_More_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_dwellings_stated,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Not_Elsewhere_Included(3),2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Mean_Number_of_Bedrooms,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Electricity,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Mains_Gas,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Bottled_Gas,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Wood,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Coal,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Solar_Power,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_No_Fuels_Used_in_this_Dwelling,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Other_Fuel(s),2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_dwellings_stated,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Not_Elsewhere_Included(5),2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_occupied_private_dwellings,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Electricity,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Mains_Gas,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Bottled_Gas,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Wood,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Coal,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Solar_Power,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_No_Fuels_Used_in_this_Dwelling,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Other_Fuel(s),2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_dwellings_stated,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Not_Elsewhere_Included(5),2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_occupied_private_dwellings,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Electricity,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Mains_Gas,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Bottled_Gas,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Wood,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Coal,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Solar_Power,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_No_Fuels_Used_in_this_Dwelling,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Other_Fuel(s),2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_dwellings_stated,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Not_Elsewhere_Included(5),2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_occupied_private_dwellings
023 Tauranga City,023,Tauranga City,26763,5877,192,2559,35394,31365,7329,348,1539,40578,34623,8010,399,2151,45183,35394,171,35565,40578,141,40719,45183,183,45366,162,417,1347,3087,5916,10950,5769,6231,33879,1512,35394,162,576,1773,3075,6144,11808,6942,8361,38838,1740,40578,225,426,1419,3678,6852,12657,7887,9906,43062,2121,45183,1431,6888,18024,6087,1101,198,69,123,33924,1473,35394,3,1737,7317,20382,8001,1350,243,51,93,39177,1401,40578,3,1761,7800,21531,9975,1860,291,69,63,43350,1830,45183,3.1,21507,3657,13479,10245,849,444,1281,240,34068,1329,35394,26124,5145,15288,10230,795,579,1077,555,39189,1389,40578,32655,5697,8967,9795,522,963,1545,441,43167,2016,45183
024 Rotorua District,024,Rotorua District,17391,3018,60,2085,22554,18480,3456,162,1482,23580,18609,3429,147,2202,24384,22554,210,22767,23577,186,23766,24384,186,24570,114,345,1002,1935,3951,6225,3348,4161,21075,1479,22554,108,429,1134,1854,3879,6123,3651,4941,22116,1461,23577,150,276,819,1920,3936,6255,3765,5034,22155,2229,24384,1017,3804,10677,4353,1008,162,45,96,21168,1389,22554,3.1,1110,3888,11118,4719,1137,222,48,96,22335,1245,23580,3.1,1071,3798,10926,5037,1197,246,39,45,22362,2022,24384,3.1,13065,2691,6498,11826,1104,171,408,531,20991,1563,22554,13605,3036,6915,12228,969,192,312,1089,22359,1221,23577,15159,2847,3507,10935,471,408,408,888,22275,2109,24384
025 Whakatane District,025,Whakatane District,8892,1347,99,1149,11487,9609,1377,141,759,11886,9660,1326,111,1041,12138,11487,69,11553,11883,48,11931,12141,54,12195,93,168,555,981,2205,3165,1788,1932,10887,600,11487,63,195,624,918,2115,3081,1902,2280,11178,705,11886,75,105,378,960,2139,3150,2010,2328,11145,996,12141,549,1848,5535,2382,486,78,33,42,10950,534,11487,3.1,555,1875,5604,2478,495,96,12,9,11124,759,11883,3.1,474,1848,5610,2670,522,99,18,9,11247,891,12141,3.1,6735,327,3729,6384,360,117,267,90,10983,501,11487,7041,369,3963,6297,399,222,204,174,11295,588,11886,7581,288,2277,5958,252,330,243,138,11229,909,12141
026 Kawerau District,026,Kawerau District,1950,168,3,216,2340,2091,204,18,99,2418,1977,177,9,222,2385,2340,6,2343,2415,6,2424,2385,3,2385,3,24,72,144,552,789,318,261,2166,174,2340,6,39,102,156,540,819,354,294,2307,111,2418,15,21,42,147,492,810,327,291,2145,237,2382,51,192,1446,417,51,6,6,18,2184,153,2340,3.2,72,213,1560,405,51,6,0,3,2316,99,2418,3.1,72,207,1446,393,54,6,0,3,2181,201,2385,3.1,1185,234,702,1467,96,12,36,21,2187,153,2340,1317,222,753,1530,84,21,33,51,2334,84,2418,1317,162,438,1383,51,39,45,27,2178,207,2382
027 Opotiki District,027,Opotiki District,2406,258,69,456,3189,2616,207,105,318,3246,2520,192,72,468,3255,3189,27,3219,3249,21,3270,3255,24,3279,48,78,213,339,627,795,441,429,2970,219,3189,60,69,222,291,609,768,450,501,2970,276,3249,30,51,144,315,567,801,411,513,2829,426,3258,231,612,1398,576,117,27,9,24,2994,195,3192,3,237,609,1434,549,126,21,9,6,2988,258,3249,3,189,576,1410,549,123,21,6,6,2877,378,3255,3,1641,84,1080,1743,102,33,117,21,3003,186,3189,1599,87,1128,1749,96,54,117,57,3009,240,3249,1635,75,729,1644,78,78,117,30,2859,393,3258
028 Gisborne District,028,Gisborne District,12084,1566,72,1680,15405,12750,1668,132,1116,15663,12942,1692,102,1362,16101,15402,111,15516,15663,102,15765,16101,84,16185,81,207,762,1419,3198,4041,2355,2550,14610,795,15402,93,234,825,1305,2988,3807,2445,3003,14700,963,15663,93,147,600,1383,2949,3987,2508,3180,14847,1254,16101,738,2574,7176,3174,702,144,57,84,14643,759,15402,3.1,774,2517,7209,3168,726,144,45,33,14613,1050,15663,3.1,774,2562,7215,3495,714,165,42,39,15006,1095,16101,3.1,8700,2337,5067,9039,387,120,291,93,14673,729,15402,8709,2259,5640,8973,384,147,258,273,14874,789,15663,9651,1806,3339,8664,297,246,321,186,14958,1140,16101
029 Wairoa District,029,Wairoa District,2445,219,18,450,3132,2589,207,30,306,3135,2556,180,27,246,3009,3132,39,3174,3135,36,3171,3012,27,3039,12,57,120,285,690,840,432,450,2883,249,3132,24,45,144,276,612,819,495,450,2865,270,3135,21,36,90,249,657,762,423,537,2772,234,3009,120,438,1545,609,153,18,9,12,2904,228,3132,3.1,147,432,1539,597,126,18,6,3,2868,264,3132,3.1,141,393,1521,588,129,18,6,9,2811,198,3009,3.1,1521,33,1449,2247,114,21,42,12,2919,213,3132,1455,18,1389,2232,78,30,39,39,2925,210,3135,1557,18,924,2139,66,36,63,36,2826,186,3009
030 Hastings District,030,Hastings District,18162,3240,162,2523,24087,19773,4008,276,1371,25422,21069,3912,240,1629,26850,24087,120,24204,25425,132,25554,26850,192,27042,135,306,996,2331,4461,6648,3708,4170,22755,1329,24087,153,390,1098,2208,4338,6513,4113,5187,23994,1431,25425,138,249,855,2436,4551,6894,4365,5685,25176,1671,26850,1005,4803,11121,4452,1008,192,75,108,22764,1320,24087,3.1,1140,4992,11520,5100,1134,210,51,72,24216,1209,25425,3.1,1167,4959,11877,5778,1257,249,63,42,25398,1452,26847,3.1,15399,1437,9981,14664,1023,237,360,201,22872,1215,24087,16770,1383,9462,14763,939,315,327,483,24189,1233,25425,19605,1206,5076,13182,417,528,447,366,25290,1557,26850
031 Napier City,031,Napier City,15675,3255,66,1788,20787,16755,3957,117,834,21660,17613,4035,126,1185,22959,20787,126,20913,21657,99,21759,22962,105,23064,75,273,978,2073,4035,5958,3300,3414,20106,681,20784,87,333,1065,2034,3927,5925,3516,3966,20856,804,21660,111,243,909,2163,4143,6198,3624,4392,21786,1176,22962,1062,4812,9855,3564,603,111,54,81,20139,648,20787,2.9,1170,4839,10269,3822,675,153,27,48,21003,654,21657,3,1194,4932,10644,4182,792,153,30,30,21957,1005,22962,3,13560,1905,8904,11244,786,186,324,201,20193,591,20784,14787,1815,8160,11070,720,258,267,354,21036,624,21660,17484,1593,3870,9156,300,405,369,279,21864,1095,22962
032 Central Hawke's Bay District,032,Central Hawke's Bay District,3999,330,30,375,4734,4401,312,78,171,4962,4545,309,42,240,5142,4737,45,4782,4965,27,4992,5139,27,5169,27,33,147,345,846,1290,810,1086,4587,150,4734,39,45,186,324,813,1263,909,1209,4788,177,4965,18,24,147,348,831,1332,915,1308,4926,213,5139,171,630,2262,1134,276,69,27,24,4596,141,4734,3.3,225,660,2346,1185,279,66,21,24,4809,156,4965,3.2,171,624,2457,1284,300,69,21,18,4944,195,5142,3.3,2724,33,1923,3927,168,45,36,36,4611,123,4734,2835,21,1929,4029,165,48,45,75,4824,141,4965,3180,24,1056,3975,99,93,33,63,4929,210,5139
033 New Plymouth District,033,New Plymouth District,20487,3018,63,1938,25503,22233,3366,141,1005,26748,24330,3525,186,1296,29343,25503,126,25629,26748,123,26871,29343,123,29466,81,240,897,2247,4617,7146,4368,4995,24594,906,25503,135,288,1032,2136,4365,6969,4848,5862,25638,1110,26748,156,270,909,2481,4632,7473,5232,6804,27957,1386,29343,861,5160,12612,4782,891,120,51,120,24600,906,25503,3,1008,5232,12960,5352,1002,159,39,69,25824,924,26748,3.1,1152,5382,13719,6282,1293,213,51,45,28134,1209,29343,3.1,12714,10914,5088,9693,594,213,492,153,24744,762,25503,14082,10074,5973,10515,606,237,441,282,25875,873,26748,18072,8922,3450,11154,408,501,552,324,28062,1281,29343
034 Stratford District,034,Stratford District,2826,246,6,240,3315,3033,243,15,114,3408,3150,234,15,156,3552,3315,21,3336,3408,21,3426,3552,27,3576,6,30,108,225,642,969,636,576,3192,123,3315,15,30,126,216,627,936,675,660,3282,126,3408,15,27,66,249,591,1002,687,735,3375,177,3552,75,495,1725,726,126,21,9,15,3195,120,3315,3.2,105,480,1770,759,141,30,9,15,3303,102,3408,3.2,96,480,1800,810,165,33,3,6,3396,156,3552,3.2,1689,948,708,2061,144,36,24,15,3225,90,3315,1812,768,783,2232,126,30,24,54,3330,78,3408,2061,609,381,2238,81,57,36,51,3390,162,3552
035 South Taranaki District,035,South Taranaki District,8589,624,12,906,10131,9003,555,33,603,10194,9141,570,48,627,10386,10134,57,10191,10197,33,10230,10386,57,10446,21,75,309,720,1890,2931,1845,1953,9744,390,10134,33,105,330,630,1767,2712,1854,2088,9522,675,10194,33,69,222,681,1785,2730,1947,2259,9732,657,10386,276,1284,5253,2322,453,81,36,54,9762,372,10134,3.2,285,1281,5184,2283,456,69,18,30,9609,585,10194,3.2,306,1266,5166,2454,489,87,27,15,9813,573,10386,3.2,4839,3909,2136,4929,342,63,135,66,9813,318,10134,4827,3222,2532,5091,342,69,123,111,9603,591,10194,5601,2604,1530,5259,255,123,162,147,9792,597,10386
036 Ruapehu District,036,Ruapehu District,4185,300,27,519,5031,4221,258,33,429,4947,4131,258,51,219,4659,5028,111,5139,4947,84,5031,4659,96,4755,33,57,177,381,1059,1383,783,822,4695,336,5031,21,66,213,375,951,1200,795,918,4533,414,4950,42,66,147,363,936,1221,744,903,4419,237,4659,207,660,2430,1065,237,54,15,27,4695,336,5028,3.2,165,654,2373,1047,216,57,18,24,4557,393,4947,3.2,216,639,2346,966,213,48,9,21,4458,201,4659,3.1,3240,45,1353,3846,693,33,33,54,4728,300,5031,2994,33,1473,3732,639,54,24,108,4584,363,4950,3039,24,789,3459,384,78,33,114,4461,201,4659
037 Wanganui District,037,Wanganui District,13548,1695,36,1413,16692,14151,1989,84,825,17046,14313,1974,66,1038,17388,16692,99,16791,17049,75,17124,17391,93,17484,54,186,723,1650,3435,4386,2718,2805,15960,735,16692,78,216,786,1488,3129,4488,2754,3201,16146,903,17049,60,186,639,1524,3228,4494,2829,3336,16293,1095,17388,837,3375,7908,3018,582,120,51,96,15984,711,16692,3,888,3450,7998,3084,612,168,24,60,16290,759,17049,3,849,3363,8049,3222,708,165,30,42,16425,966,17391,3,9015,7743,4005,5520,573,111,273,78,16047,648,16692,9564,7275,4377,5910,552,108,240,177,16332,717,17049,11028,6222,2505,5991,351,192,309,162,16386,1002,17388
038 Rangitikei District,038,Rangitikei District,4770,405,9,456,5634,4962,399,24,306,5697,5058,345,39,264,5703,5634,57,5691,5694,45,5739,5706,27,5736,15,54,171,387,1077,1521,1002,1203,5427,204,5634,12,45,213,363,972,1449,993,1359,5406,291,5697,27,54,132,390,1026,1449,1014,1371,5466,240,5703,192,714,2739,1380,279,75,24,36,5442,195,5634,3.3,192,738,2763,1335,285,78,18,18,5427,264,5697,3.2,207,708,2718,1443,312,66,21,24,5496,210,5703,3.3,3270,537,1845,4236,294,39,45,27,5454,180,5634,3303,501,1743,4224,288,60,48,75,5451,246,5697,3399,420,942,4215,192,93,48,72,5475,231,5703
039 Manawatu District,039,Manawatu District,7896,756,48,645,9345,8610,765,63,303,9738,9318,762,51,381,10515,9345,45,9390,9738,30,9768,10515,39,10554,36,81,330,657,1470,2466,1758,2241,9042,303,9345,36,102,345,597,1416,2487,1893,2580,9459,279,9738,48,84,276,681,1497,2601,2037,2931,10155,360,10515,381,1299,4374,2250,561,96,24,51,9039,303,9345,3.2,396,1290,4551,2508,576,123,27,21,9492,249,9738,3.2,432,1335,4701,2832,717,144,24,21,10209,306,10515,3.3,5001,1923,3036,5694,318,66,147,69,9096,249,9345,5493,1674,3072,6183,279,78,84,108,9522,216,9738,6606,1362,1683,6537,219,135,117,108,10194,321,10515
040 Palmerston North City,040,Palmerston North City,20979,4131,33,1797,26940,22662,4761,69,987,28476,23487,4584,84,1548,29700,26940,156,27096,28476,120,28599,29703,192,29892,75,291,1080,2856,4479,7455,4650,5100,25983,960,26943,87,339,1239,2769,4377,7491,5118,6081,27495,981,28479,108,258,984,2829,4548,7662,5181,6606,28176,1524,29700,1212,5310,11883,5757,1350,276,84,108,25980,963,26943,3.1,1281,5415,12420,6660,1479,285,66,66,27675,804,28476,3.1,1308,5310,12348,7272,1647,321,81,54,28335,1365,29703,3.2,15918,14103,6054,6636,639,165,519,159,26070,873,26943,17760,13245,6501,7800,612,174,489,270,27627,849,28479,20814,11448,3345,8160,363,243,513,261,28251,1452,29700
041 Tararua District,041,Tararua District,5709,387,21,543,6660,6057,381,51,297,6783,6048,327,45,402,6822,6663,42,6702,6786,33,6822,6822,36,6858,15,84,192,438,1224,1785,1344,1386,6465,198,6660,24,66,225,408,1065,1791,1287,1596,6462,321,6783,24,51,156,447,1047,1773,1335,1596,6426,396,6822,207,861,3219,1719,330,69,27,33,6468,195,6663,3.2,237,858,3237,1764,339,63,12,24,6534,249,6786,3.2,234,834,3162,1788,339,81,18,24,6483,342,6822,3.2,3801,192,2442,5391,219,57,51,51,6495,168,6660,3720,177,2382,5412,219,57,51,87,6558,225,6783,3930,147,1173,5253,147,96,66,90,6477,345,6822
042 Horowhenua District,042,Horowhenua District,9201,1173,24,1083,11484,10077,1308,75,528,11988,10356,1344,111,753,12564,11484,51,11535,11988,39,12027,12561,72,12633,42,138,483,1053,2376,3285,1806,1905,11085,396,11484,36,156,489,1038,2301,3333,1893,2205,11454,534,11988,51,162,417,1089,2292,3345,2064,2343,11763,801,12561,531,2532,5367,2046,441,72,30,63,11082,399,11481,3,564,2562,5661,2178,465,84,15,21,11547,441,11988,3,615,2598,5661,2331,510,93,30,21,11859,702,12564,3,6213,3633,3276,5454,414,87,159,66,11166,315,11484,6804,2994,3390,5886,363,105,132,156,11577,411,11988,7992,2253,1869,6114,258,141,192,144,11847,714,12561
043 Kapiti Coast District,043,Kapiti Coast District,13842,2403,54,1092,17391,15885,2526,114,786,19311,17007,2646,111,855,20619,17391,72,17463,19311,54,19368,20619,84,20700,60,162,744,1527,3237,4833,2886,3486,16932,459,17394,72,213,708,1479,3207,5127,3384,4353,18543,771,19314,78,165,615,1581,3429,5301,3804,4821,19788,831,20619,786,4488,7860,2970,594,99,39,60,16899,492,17391,2.9,840,4695,8541,3579,783,138,21,39,18636,678,19311,3,825,4752,8979,4203,876,153,33,36,19863,756,20619,3,12579,2964,5436,7368,744,183,192,120,16989,405,17394,14082,3789,5109,7518,606,177,198,234,18663,648,19314,16167,3846,2670,7815,324,300,222,192,19860,759,20619
044 Porirua City,044,Porirua City,11235,2346,27,1260,14868,12225,2346,63,882,15519,13347,2517,75,1008,16947,14868,54,14925,15519,42,15564,16947,66,17013,33,93,453,1050,2964,3783,2304,3510,14190,681,14868,36,132,534,1005,2727,3732,2379,4002,14547,972,15519,63,111,303,1125,2850,4086,2802,4452,15792,1152,16947,384,1914,7620,3423,693,105,33,78,14244,624,14868,3.2,435,1917,7641,3750,789,129,21,36,14721,801,15519,3.2,465,2040,7731,4581,954,147,30,30,15975,972,16947,3.3,10794,2847,4599,5529,1011,159,417,156,14250,618,14868,11610,3039,4260,5370,834,168,354,243,14625,894,15519,13308,3204,2106,4911,408,246,399,195,15843,1104,16947
045 Upper Hutt City,045,Upper Hutt City,9828,2397,9,957,13188,10842,2910,48,411,14211,11460,2886,33,702,15081,13185,51,13239,14211,42,14253,15081,51,15132,30,126,435,1689,2166,3603,2148,2682,12879,306,13185,36,150,534,1671,2211,3714,2355,3138,13806,405,14211,39,87,423,1746,2253,3885,2568,3366,14370,711,15081,447,2982,6084,2634,570,99,24,45,12882,303,13185,3,531,3147,6423,2988,627,123,18,33,13893,318,14211,3.1,492,3105,6615,3342,729,144,24,24,14475,606,15081,3.1,9489,4740,3225,4881,522,96,180,120,12927,258,13185,10644,4761,3159,5130,432,96,135,240,13881,330,14211,12048,4035,1455,5049,309,159,177,207,14439,639,15081
046 Lower Hutt City,046,Lower Hutt City,25044,6732,27,2793,34593,26955,7458,69,1170,35652,26919,7074,99,2004,36096,34596,75,34668,35652,75,35727,36096,117,36213,120,486,1698,4143,6534,8916,5226,6252,33375,1221,34593,156,564,1800,3855,6354,8913,5526,7191,34359,1293,35649,153,375,1365,3993,6456,8961,5463,7248,34008,2088,36096,1863,7866,15969,6081,1284,195,72,141,33474,1119,34596,3,1926,7935,16440,6519,1440,237,45,90,34629,1023,35649,3,1884,7455,15963,7050,1578,249,57,48,34284,1812,36096,3,25341,13356,7992,10188,1962,225,564,267,33540,1056,34593,27315,13152,7755,10134,1548,279,501,447,34608,1041,35649,28734,11253,3516,8910,819,345,573,381,34167,1929,36096
